g	n	0.500000
g	o	0.900000
g	p	0.500000
g	q	0.200000
g	r	0.900000
g	s	0.500000
g	t	0.500000
g	u	0.900000
g	v	0.900000
g	w	0.900000
g	x	0.500000
g	y	0.500000
g	z	0.500000
h	@	0.900000
h	A	0.900000
h	B	0.500000
h	C	0.500000
h	E	0.900000
h	F	0.500000
h	H	0.500000
h	I	0.900000
h	J	0.900000
h	K	0.500000
h	L	0.500000
h	M	0.500000
h	N	0.500000
h	O	0.900000
h	P	0.500000
h	Q	0.500000
h	R	0.500000
h	S	0.500000
h	T	0.500000
h	U	0.900000
h	V	0.900000
h	W	0.900000
h	X	0.500000
h	Z	0.500000
h	a	0.900000
h	b	0.500000
h	c	0.500000
h	d	0.500000
h	e	0.900000
h	f	0.500000
h	g	0.500000
h	h	0.000000
h	i	0.900000
h	j	0.900000
h	k	0.500000
h	l	0.500000
h	m	0.500000
h	n	0.500000
h	o	0.900000
h	p	0.500000
h	q	0.500000
h	r	0.900000
h	s	0.500000
h	t	0.500000
h	u	0.900000
h	v	0.900000
h	w	0.900000
h	x	0.500000
h	y	0.500000
h	z	0.500000
i	@	0.400000
i	A	0.400000
i	B	0.900000
i	C	0.900000
i	E	0.400000
i	F	0.900000
i	H	0.900000
i	I	0.150000
i	J	0.400000
i	K	0.900000
i	L	0.900000
i	M	0.900000
i	N	0.900000
i	O	0.400000
i	P	0.900000
i	Q	0.900000
i	R	0.900000
i	S	0.900000
i	T	0.900000
i	U	0.400000
i	V	0.400000
i	W	0.200000
i	X	0.900000
i	Z	0.900000
i	a	0.400000
i	b	0.900000
i	c	0.900000
i	d	0.900000
i	e	0.400000
i	f	0.900000
i	g	0.900000
i	h	0.900000
i	i	0.000000
i	j	0.400000
i	k	0.900000
i	l	0.900000
i	m	0.900000
i	n	0.900000
i	o	0.400000
i	p	0.900000
i	q	0.900000
i	r	0.400000
i	s	0.900000
i	t	0.900000
i	u	0.150000
i	v	0.400000
i	w	0.400000
i	x	0.900000
i	y	0.900000
i	z	0.900000
j	@	0.400000
j	A	0.400000
j	B	0.900000
j	C	0.900000
j	E	0.400000
j	F	0.900000
j	H	0.900000
j	I	0.400000
j	J	0.400000
j	K	0.900000
j	L	0.900000
j	M	0.900000
j	N	0.900000
j	O	0.400000
j	P	0.900000
j	Q	0.900000
j	R	0.900000
j	S	0.900000
j	T	0.900000
j	U	0.400000
j	V	0.400000
j	W	0.400000
j	X	0.900000
j	Z	0.900000
j	a	0.150000
j	b	0.900000
j	c	0.900000
j	d	0.900000
j	e	0.400000
j	f	0.900000
j	g	0.900000
j	h	0.900000
j	i	0.400000
j	j	0.000000
j	k	0.900000
j	l	0.900000
j	m	0.900000
j	n	0.900000
j	o	0.400000
j	p	0.900000
j	q	0.900000
j	r	0.400000
j	s	0.900000
j	t	0.900000
j	u	0.400000
j	v	0.400000
j	w	0.400000
j	x	0.900000
j	y	0.900000
j	z	0.900000
k	@	0.900000
k	A	0.900000
k	B	0.150000
k	C	0.500000
k	E	0.900000
k	F	0.500000
k	H	0.500000
k	I	0.900000
k	J	0.900000
k	K	0.100000
k	L	0.500000
k	M	0.500000
k	N	0.500000
k	O	0.900000
k	P	0.500000
k	Q	0.500000
k	R	0.500000
k	S	0.500000
k	T	0.500000
k	U	0.900000
k	V	0.900000
k	W	0.900000
k	X	0.500000
k	Z	0.500000
k	a	0.900000
k	b	0.500000
k	c	0.500000
k	d	0.500000
k	e	0.900000
k	f	0.500000
k	g	0.000000
k	h	0.500000
k	i	0.900000
k	j	0.900000
k	k	0.000000
k	l	0.500000
k	m	0.500000
k	n	0.500000
k	o	0.900000
k	p	0.250000
k	q	0.500000
k	r	0.900000
k	s	0.500000
k	t	0.500000
k	u	0.900000
k	v	0.900000
k	w	0.900000
k	x	0.500000
k	y	0.500000
k	z	0.500000
l	@	0.900000
l	A	0.900000
l	B	0.500000
l	C	0.500000
l	E	0.900000
l	F	0.500000
l	H	0.500000
l	I	0.900000
l	J	0.900000
l	K	0.500000
l	L	0.010000
l	M	0.500000
l	N	0.500000
l	O	0.900000
l	P	0.500000
l	Q	0.500000
l	R	0.500000
l	S	0.500000
l	T	0.500000
l	U	0.900000
l	V	0.900000
l	W	0.900000
l	X	0.500000
l	Z	0.500000
l	a	0.900000
l	b	0.500000
l	c	0.500000
l	d	0.250000
l	e	0.900000
l	f	0.500000
l	g	0.500000
l	h	0.500000
l	i	0.900000
l	j	0.900000
l	k	0.500000
l	l	0.000000
l	m	0.500000
l	n	0.150000
l	o	0.900000
l	p	0.500000
l	q	0.500000
l	r	0.900000
l	s	0.500000
l	t	0.250000
l	u	0.900000
l	v	0.900000
l	w	0.900000
l	x	0.500000
l	y	0.500000
l	z	0.500000
m	@	0.900000
m	A	0.900000
m	B	0.500000
m	C	0.500000
m	E	0.900000
m	F	0.500000
m	H	0.500000
m	I	0.900000
m	J	0.900000
m	K	0.500000
m	L	0.500000
m	M	0.010000
m	N	0.500000
m	O	0.900000
m	P	0.500000
m	Q	0.500000
m	R	0.500000
m	S	0.500000
m	T	0.500000
m	U	0.900000
m	V	0.900000
m	W	0.900000
m	X	0.500000
m	Z	0.500000
m	a	0.900000
m	b	0.250000
m	c	0.500000
m	d	0.500000
m	e	0.900000
m	f	0.500000
m	g	0.500000
m	h	0.500000
m	i	0.900000
m	j	0.900000
m	k	0.500000
m	l	0.500000
m	m	0.000000
m	n	0.500000
m	o	0.900000
m	p	0.250000
m	q	0.500000
m	r	0.900000
m	s	0.500000
m	t	0.500000
m	u	0.900000
m	v	0.900000
m	w	0.900000
m	x	0.500000
m	y	0.500000
m	z	0.500000
n	@	0.900000
n	A	0.900000
n	B	0.500000
n	C	0.500000
n	E	0.900000
n	F	0.500000
n	H	0.500000
n	I	0.900000
n	J	0.900000
n	K	0.500000
n	L	0.500000
n	M	0.500000
n	N	0.010000
n	O	0.900000
n	P	0.500000
n	Q	0.500000
n	R	0.500000
n	S	0.500000
n	T	0.500000
n	U	0.900000
n	V	0.900000
n	W	0.900000
n	X	0.200000
n	Z	0.500000
n	a	0.900000
n	b	0.500000
n	c	0.500000
n	d	0.500000
n	e	0.900000
n	f	0.500000
n	g	0.500000
n	h	0.500000
n	i	0.900000
n	j	0.900000
n	k	0.500000
n	l	0.150000
n	m	0.500000
n	n	0.000000
n	o	0.900000
n	p	0.500000
n	q	0.500000
n	r	0.900000
n	s	0.500000
n	t	0.500000
n	u	0.900000
n	v	0.900000
n	w	0.900000
n	x	0.500000
n	y	0.500000
n	z	0.500000
o	@	0.400000
o	A	0.200000
o	B	0.900000
o	C	0.900000
o	E	0.400000
o	F	0.900000
o	H	0.900000
o	I	0.400000
o	J	0.400000
o	K	0.900000
o	L	0.900000
o	M	0.900000
o	N	0.900000
o	O	0.150000
o	P	0.900000
o	Q	0.900000
o	R	0.900000
o	S	0.900000
o	T	0.900000
o	U	0.400000
o	V	0.400000
o	W	0.400000
o	X	0.900000
o	Z	0.900000
o	a	0.400000
o	b	0.900000
o	c	0.900000
o	d	0.900000
o	e	0.400000
o	f	0.900000
o	g	0.900000
o	h	0.900000
o	i	0.400000
o	j	0.400000
o	k	0.900000
o	l	0.900000
o	m	0.900000
o	n	0.900000
o	o	0.000000
o	p	0.900000
o	q	0.900000
o	r	0.400000
o	s	0.900000
o	t	0.900000
o	u	0.400000
o	v	0.400000
o	w	0.200000
o	x	0.900000
o	y	0.900000
o	z	0.900000
p	@	0.900000
p	A	0.900000
p	B	0.500000
p	C	0.500000
p	E	0.900000
p	F	0.500000
p	H	0.500000
p	I	0.900000
p	J	0.900000
p	K	0.500000
p	L	0.500000
p	M	0.500000
p	N	0.500000
p	O	0.900000
p	P	0.150000
p	Q	0.500000
p	R	0.500000
p	S	0.500000
p	T	0.500000
p	U	0.900000
p	V	0.900000
p	W	0.900000
p	X	0.500000
p	Z	0.500000
p	a	0.900000
p	b	0.000000
p	c	0.500000
p	d	0.500000
p	e	0.900000
p	f	0.100000
p	g	0.500000
p	h	0.500000
p	i	0.900000
p	j	0.900000
p	k	0.250000
p	l	0.500000
p	m	0.250000
p	n	0.500000
p	o	0.900000
p	p	0.000000
p	q	0.500000
p	r	0.900000
p	s	0.500000
p	t	0.250000
p	u	0.900000
p	v	0.900000
p	w	0.900000
p	x	0.500000
p	y	0.500000
p	z	0.500000
q	@	0.900000
q	A	0.900000
q	B	0.500000
q	C	0.250000
q	E	0.900000
q	F	0.250000
q	H	0.500000
q	I	0.900000
q	J	0.900000
q	K	0.500000
q	L	0.500000
q	M	0.500000
q	N	0.500000
q	O	0.900000
q	P	0.500000
q	Q	0.500000
q	R	0.500000
q	S	0.500000
q	T	0.500000
q	U	0.900000
q	V	0.900000
q	W	0.900000
q	X	0.250000
q	Z	0.500000
q	a	0.900000
q	b	0.500000
q	c	0.500000
q	d	0.010000
q	e	0.900000
q	f	0.500000
q	g	0.200000
q	h	0.500000
q	i	0.900000
q	j	0.900000
q	k	0.500000
q	l	0.500000
q	m	0.500000
q	n	0.500000
q	o	0.900000
q	p	0.500000
q	q	0.000000
q	r	0.900000
q	s	0.010000
q	t	0.500000
q	u	0.900000
q	v	0.900000
q	w	0.900000
q	x	0.500000
q	y	0.500000
q	z	0.500000
r	@	0.400000
r	A	0.150000
r	B	0.900000
r	C	0.900000
r	E	0.400000
r	F	0.900000
r	H	0.900000
r	I	0.400000
r	J	0.400000
r	K	0.900000
r	L	0.900000
r	M	0.900000
r	N	0.900000
r	O	0.400000
r	P	0.900000
r	Q	0.900000
r	R	0.900000
r	S	0.900000
r	T	0.900000
r	U	0.150000
r	V	0.200000
r	W	0.200000
r	X	0.900000
r	Z	0.900000
r	a	0.400000
r	b	0.900000
r	c	0.900000
r	d	0.900000
r	e	0.400000
r	f	0.900000
r	g	0.900000
r	h	0.900000
r	i	0.400000
r	j	0.400000
r	k	0.900000
r	l	0.900000
r	m	0.900000
r	n	0.900000
r	o	0.400000
r	p	0.900000
r	q	0.900000
r	r	0.000000
r	s	0.900000
r	t	0.900000
r	u	0.400000
r	v	0.400000
r	w	0.400000
r	x	0.900000
r	y	0.900000
r	z	0.900000
s	@	0.900000
s	A	0.900000
s	B	0.500000
s	C	0.500000
s	E	0.900000
s	F	0.500000
s	H	0.250000
s	I	0.900000
s	J	0.900000
s	K	0.500000
s	L	0.500000
s	M	0.500000
s	N	0.500000
s	O	0.900000
s	P	0.500000
s	Q	0.500000
s	R	0.500000
s	S	0.100000
s	T	0.500000
s	U	0.900000
s	V	0.900000
s	W	0.900000
s	X	0.500000
s	Z	0.500000
s	a	0.900000
s	b	0.500000
s	c	0.250000
s	d	0.500000
s	e	0.900000
s	f	0.500000
s	g	0.500000
s	h	0.500000
s	i	0.900000
s	j	0.900000
s	k	0.500000
s	l	0.500000
s	m	0.500000
s	n	0.500000
s	o	0.900000
s	p	0.500000
s	q	0.010000
s	r	0.900000
s	s	0.000000
s	t	0.500000
s	u	0.900000
s	v	0.900000
s	w	0.900000
s	x	0.500000
s	y	0.250000
s	z	0.500000
t	@	0.900000
t	A	0.900000
t	B	0.500000
t	C	0.500000
t	E	0.900000
t	F	0.500000
t	H	0.500000
t	I	0.900000
t	J	0.900000
t	K	0.500000
t	L	0.500000
t	M	0.500000
t	N	0.500000
t	O	0.900000
t	P	0.500000
t	Q	0.100000
t	R	0.250000
t	S	0.500000
t	T	0.150000
t	U	0.900000
t	V	0.900000
t	W	0.900000
t	X	0.500000
t	Z	0.500000
t	a	0.900000
t	b	0.500000
t	c	0.500000
t	d	0.000000
t	e	0.900000
t	f	0.500000
t	g	0.500000
t	h	0.500000
t	i	0.900000
t	j	0.900000
t	k	0.500000
t	l	0.250000
t	m	0.500000
t	n	0.500000
t	o	0.900000
t	p	0.250000
t	q	0.500000
t	r	0.900000
t	s	0.500000
t	t	0.000000
t	u	0.900000
t	v	0.900000
t	w	0.900000
t	x	0.500000
t	y	0.500000
t	z	0.250000
u	@	0.400000
u	A	0.400000
u	B	0.900000
u	C	0.900000
u	E	0.400000
u	F	0.900000
u	H	0.900000
u	I	0.400000
u	J	0.400000
u	K	0.900000
u	L	0.900000
u	M	0.900000
u	N	0.900000
u	O	0.400000
u	P	0.900000
u	Q	0.900000
u	R	0.900000
u	S	0.900000
u	T	0.900000
u	U	0.400000
u	V	0.400000
u	W	0.400000
u	X	0.900000
u	Z	0.900000
u	a	0.400000
u	b	0.900000
u	c	0.900000
u	d	0.900000
u	e	0.400000
u	f	0.900000
u	g	0.900000
u	h	0.900000
u	i	0.150000
u	j	0.400000
u	k	0.900000
u	l	0.900000
u	m	0.900000
u	n	0.900000
u	o	0.400000
u	p	0.900000
u	q	0.900000
u	r	0.400000
u	s	0.900000
u	t	0.900000
u	u	0.000000
u	v	0.400000
u	w	0.400000
u	x	0.900000
u	y	0.900000
u	z	0.900000
v	@	0.400000
v	A	0.400000
v	B	0.900000
v	C	0.900000
v	E	0.400000
v	F	0.900000
v	H	0.900000
v	I	0.400000
v	J	0.400000
v	K	0.900000
v	L	0.900000
v	M	0.900000
v	N	0.900000
v	O	0.400000
v	P	0.900000
v	Q	0.900000
v	R	0.900000
v	S	0.900000
v	T	0.900000
v	U	0.150000
v	V	0.400000
v	W	0.400000
v	X	0.900000
v	Z	0.900000
v	a	0.400000
v	b	0.900000
v	c	0.900000
v	d	0.900000
v	e	0.400000
v	f	0.900000
v	g	0.900000
v	h	0.900000
v	i	0.400000
v	j	0.400000
v	k	0.900000
v	l	0.900000
v	m	0.900000
v	n	0.900000
v	o	0.400000
v	p	0.900000
v	q	0.900000
v	r	0.400000
v	s	0.900000
v	t	0.900000
v	u	0.400000
v	v	0.000000
v	w	0.400000
v	x	0.900000
v	y	0.900000
v	z	0.900000
w	@	0.400000
w	A	0.400000
w	B	0.900000
w	C	0.900000
w	E	0.400000
w	F	0.900000
w	H	0.900000
w	I	0.150000
w	J	0.400000
w	K	0.900000
w	L	0.900000
w	M	0.900000
w	N	0.900000
w	O	0.400000
w	P	0.900000
w	Q	0.900000
w	R	0.900000
w	S	0.900000
w	T	0.900000
w	U	0.400000
w	V	0.400000
w	W	0.400000
w	X	0.900000
w	Z	0.900000
w	a	0.150000
w	b	0.900000
w	c	0.900000
w	d	0.900000
w	e	0.400000
w	f	0.900000
w	g	0.900000
w	h	0.900000
w	i	0.400000
w	j	0.400000
w	k	0.900000
w	l	0.900000
w	m	0.900000
w	n	0.900000
w	o	0.200000
w	p	0.900000
w	q	0.900000
w	r	0.400000
w	s	0.900000
w	t	0.900000
w	u	0.400000
w	v	0.400000
w	w	0.000000
w	x	0.900000
w	y	0.900000
w	z	0.900000
x	@	0.900000
x	A	0.900000
x	B	0.500000
x	C	0.500000
x	E	0.900000
x	F	0.500000
x	H	0.500000
x	I	0.900000
x	J	0.900000
x	K	0.500000
x	L	0.500000
x	M	0.500000
x	N	0.500000
x	O	0.900000
x	P	0.500000
x	Q	0.500000
x	R	0.500000
x	S	0.500000
x	T	0.500000
x	U	0.900000
x	V	0.900000
x	W	0.900000
x	X	0.500000
x	Z	0.500000
x	a	0.900000
x	b	0.500000
x	c	0.500000
x	d	0.500000
x	e	0.900000
x	f	0.500000
x	g	0.500000
x	h	0.500000
x	i	0.900000
x	j	0.900000
x	k	0.500000
x	l	0.500000
x	m	0.500000
x	n	0.500000
x	o	0.900000
x	p	0.500000
x	q	0.500000
x	r	0.900000
x	s	0.500000
x	t	0.500000
x	u	0.900000
x	v	0.900000
x	w	0.900000
x	x	0.000000
x	y	0.500000
x	z	0.500000
y	@	0.900000
y	A	0.900000
y	B	0.500000
y	C	0.500000
y	E	0.900000
y	F	0.500000
y	H	0.000000
y	I	0.900000
y	J	0.900000
y	K	0.500000
y	L	0.500000
y	M	0.500000
y	N	0.500000
y	O	0.900000
y	P	0.500000
y	Q	0.500000
y	R	0.500000
y	S	0.500000
y	T	0.500000
y	U	0.900000
y	V	0.900000
y	W	0.900000
y	X	0.500000
y	Z	0.500000
y	a	0.900000
y	b	0.500000
y	c	0.500000
y	d	0.500000
y	e	0.900000
y	f	0.500000
y	g	0.500000
y	h	0.500000
y	i	0.900000
y	j	0.900000
y	k	0.500000
y	l	0.500000
y	m	0.500000
y	n	0.500000
y	o	0.900000
y	p	0.500000
y	q	0.500000
y	r	0.900000
y	s	0.250000
y	t	0.500000
y	u	0.900000
y	v	0.900000
y	w	0.900000
y	x	0.500000
y	y	0.000000
y	z	0.500000
z	@	0.900000
z	A	0.900000
z	B	0.500000
z	C	0.500000
z	E	0.900000
z	F	0.500000
z	H	0.500000
z	I	0.900000
z	J	0.900000
z	K	0.500000
z	L	0.500000
z	M	0.500000
z	N	0.500000
z	O	0.900000
z	P	0.500000
z	Q	0.500000
z	R	0.000000
z	S	0.500000
z	T	0.500000
z	U	0.900000
z	V	0.900000
z	W	0.900000
z	X	0.500000
z	Z	0.100000
z	a	0.900000
z	b	0.500000
z	c	0.150000
z	d	0.250000
z	e	0.900000
z	f	0.500000
z	g	0.500000
z	h	0.500000
z	i	0.900000
z	j	0.900000
z	k	0.500000
z	l	0.500000
z	m	0.500000
z	n	0.500000
z	o	0.900000
z	p	0.500000
z	q	0.500000
z	r	0.900000
z	s	0.500000
z	t	0.250000
z	u	0.900000
z	v	0.900000
z	w	0.900000
z	x	0.500000
z	y	0.500000
z	z	0.000000
